data,brick,regiao,categoria,vendas_clamed,vendas_concorrencia,receita,total_mercado,market_share_clamed
2025-05-21,36 - BRICK_36,Centro-Oeste,Vitaminas,0.0,886.95,886.95,886.95,0.0
2025-05-21,37 - BRICK_37,Sudeste,Higiene,0.0,22693.14,22693.14,22693.14,0.0
2025-05-21,37 - BRICK_37,Sudeste,Vitaminas,0.0,6076.98,6076.98,6076.98,0.0
2025-05-21,38 - BRICK_38,Centro-Oeste,Generico,0.0,915.35,915.35,915.35,0.0
2025-05-21,38 - BRICK_38,Centro-Oeste,OTC,2058.32,0.0,2058.32,2058.32,100.0
2025-05-21,38 - BRICK_38,Sudeste,Higiene,0.0,9095.15,9095.15,9095.15,0.0
2025-05-21,38 - BRICK_38,Sudeste,Vitaminas,0.0,6.78,6.78,6.78,0.0
2025-05-21,38 - BRICK_38,Sul,Generico,997.0,0.0,997.0,997.0,100.0
2025-05-21,39 - BRICK_39,Centro-Oeste,Generico,5484.06,0.0,5484.06,5484.06,100.0
2025-05-21,39 - BRICK_39,Centro-Oeste,Higiene,18010.33,0.0,18010.33,18010.33,100.0
2025-05-21,39 - BRICK_39,Sudeste,Higiene,893.16,0.0,893.16,893.16,100.0
2025-05-21,40 - BRICK_40,Centro-Oeste,Vitaminas,635.4,0.0,635.4,635.4,100.0
2025-05-21,41 - BRICK_41,Centro-Oeste,Higiene,0.0,8610.15,8610.15,8610.15,0.0
2025-05-21,41 - BRICK_41,Sudeste,Higiene,9013.02,0.0,9013.02,9013.02,100.0
2025-05-21,43 - BRICK_43,Sul,Generico,912.8,0.0,912.8,912.8,100.0
2025-05-21,44 - BRICK_44,Centro-Oeste,Vitaminas,655.7,0.0,655.7,655.7,100.0
2025-05-21,44 - BRICK_44,Sudeste,Vitaminas,0.0,574.97,574.97,574.97,0.0
2025-05-21,44 - BRICK_44,Sul,Higiene,8091.4400000000005,329.0,8420.44,8420.44,96.09284075416487
2025-05-21,45 - BRICK_45,Centro-Oeste,Vitaminas,0.0,760.86,760.86,760.86,0.0
2025-05-21,45 - BRICK_45,Sul,Generico,10158.89,0.0,10158.89,10158.89,100.0
2025-05-21,46 - BRICK_46,Centro-Oeste,Higiene,8887.17,0.0,8887.17,8887.17,100.0
2025-05-21,46 - BRICK_46,Sudeste,Generico,588.54,0.0,588.54,588.54,100.0
2025-05-21,46 - BRICK_46,Sudeste,Higiene,709.08,0.0,709.08,709.08,100.0
2025-05-21,46 - BRICK_46,Sudeste,OTC,0.0,1222.83,1222.83,1222.83,0.0
2025-05-21,46 - BRICK_46,Sudeste,Vitaminas,512.28,0.0,512.28,512.28,100.0
2025-05-21,46 - BRICK_46,Sul,Generico,1218.42,0.0,1218.42,1218.42,100.0
2025-05-21,46 - BRICK_46,Sul,Higiene,17964.260000000002,0.0,17964.260000000002,17964.260000000002,100.0
2025-05-21,46 - BRICK_46,Sul,Vitaminas,0.0,4580.14,4580.14,4580.14,0.0
2025-05-21,47 - BRICK_47,Sudeste,Generico,0.0,16127.7,16127.7,16127.7,0.0
2025-05-21,47 - BRICK_47,Sudeste,Vitaminas,0.0,781.66,781.66,781.66,0.0
2025-05-21,47 - BRICK_47,Sul,Higiene,0.0,1077.96,1077.96,1077.96,0.0
2025-05-21,48 - BRICK_48,Sudeste,Higiene,830.15,0.0,830.15,830.15,100.0
2025-05-21,48 - BRICK_48,Sul,Vitaminas,543.48,3828.79,4372.27,4372.27,12.430156417604584
2025-05-21,49 - BRICK_49,Sudeste,Generico,0.0,7866.24,7866.24,7866.24,0.0
2025-05-21,5 - BRICK_5,Centro-Oeste,Generico,0.0,13058.5,13058.5,13058.5,0.0
2025-05-21,5 - BRICK_5,Centro-Oeste,Vitaminas,3470.48,0.0,3470.48,3470.48,100.0
2025-05-21,5 - BRICK_5,Sul,Generico,0.0,1372.4,1372.4,1372.4,0.0
2025-05-21,6 - BRICK_6,Centro-Oeste,Vitaminas,0.0,6325.87,6325.87,6325.87,0.0
2025-05-21,6 - BRICK_6,Sudeste,Generico,11289.87,0.0,11289.87,11289.87,100.0
2025-05-21,6 - BRICK_6,Sul,OTC,19086.0,2336.4,21422.4,21422.4,89.09365897378444
2025-05-21,7 - BRICK_7,Sudeste,Higiene,1389.69,0.0,1389.69,1389.69,100.0
2025-05-21,7 - BRICK_7,Sudeste,OTC,11765.72,0.0,11765.72,11765.72,100.0
2025-05-21,7 - BRICK_7,Sudeste,Vitaminas,391.58,0.0,391.58,391.58,100.0
2025-05-21,7 - BRICK_7,Sul,Generico,2598.66,9319.68,11918.34,11918.34,21.803875371905818
2025-05-21,7 - BRICK_7,Sul,Vitaminas,1074.46,6530.88,7605.34,7605.34,14.127705007271206
2025-05-21,9 - BRICK_9,Centro-Oeste,Higiene,0.0,12774.45,12774.45,12774.45,0.0
2025-05-21,9 - BRICK_9,Sudeste,Generico,0.0,14372.55,14372.55,14372.55,0.0
2025-05-21,9 - BRICK_9,Sudeste,Higiene,987.2,0.0,987.2,987.2,100.0
2025-05-21,9 - BRICK_9,Sul,Generico,11628.1,14579.84,26207.940000000002,26207.940000000002,44.36861500751299
2025-05-21,9 - BRICK_9,Sul,Vitaminas,69.83,0.0,69.83,69.83,100.0
2025-05-22,1 - BRICK_1,Sul,Generico,14361.06,0.0,14361.06,14361.06,100.0
2025-05-22,10 - BRICK_10,Centro-Oeste,OTC,0.0,2322.12,2322.12,2322.12,0.0
2025-05-22,10 - BRICK_10,Sul,Generico,0.0,5374.78,5374.78,5374.78,0.0
2025-05-22,10 - BRICK_10,Sul,OTC,0.0,2828.7,2828.7,2828.7,0.0
2025-05-22,12 - BRICK_12,Centro-Oeste,OTC,1208.48,0.0,1208.48,1208.48,100.0
2025-05-22,12 - BRICK_12,Centro-Oeste,Vitaminas,0.0,402.36,402.36,402.36,0.0
2025-05-22,13 - BRICK_13,Sudeste,Generico,0.0,8002.88,8002.88,8002.88,0.0
2025-05-22,13 - BRICK_13,Sudeste,Higiene,0.0,543.0,543.0,543.0,0.0
2025-05-22,13 - BRICK_13,Sudeste,Vitaminas,0.0,717.0,717.0,717.0,0.0
2025-05-22,14 - BRICK_14,Centro-Oeste,Generico,6112.48,0.0,6112.48,6112.48,100.0
2025-05-22,14 - BRICK_14,Sul,Vitaminas,7020.66,0.0,7020.66,7020.66,100.0
2025-05-22,15 - BRICK_15,Sudeste,OTC,13917.12,0.0,13917.12,13917.12,100.0
2025-05-22,15 - BRICK_15,Sul,Generico,8006.46,0.0,8006.46,8006.46,100.0
2025-05-22,16 - BRICK_16,Sul,Vitaminas,458.28,0.0,458.28,458.28,100.0
2025-05-22,17 - BRICK_17,Centro-Oeste,OTC,0.0,1664.76,1664.76,1664.76,0.0
2025-05-22,17 - BRICK_17,Sul,Generico,0.0,10278.24,10278.24,10278.24,0.0
2025-05-22,17 - BRICK_17,Sul,Higiene,0.0,93.24,93.24,93.24,0.0
2025-05-22,17 - BRICK_17,Sul,Vitaminas,4151.95,0.0,4151.95,4151.95,100.0
2025-05-22,18 - BRICK_18,Centro-Oeste,Generico,0.0,879.72,879.72,879.72,0.0
2025-05-22,18 - BRICK_18,Centro-Oeste,Vitaminas,0.0,1068.69,1068.69,1068.69,0.0
2025-05-22,18 - BRICK_18,Sudeste,OTC,16096.85,0.0,16096.85,16096.85,100.0
2025-05-22,19 - BRICK_19,Sudeste,Vitaminas,4269.66,0.0,4269.66,4269.66,100.0
2025-05-22,19 - BRICK_19,Sul,Higiene,0.0,81.15,81.15,81.15,0.0
2025-05-22,2 - BRICK_2,Sudeste,Higiene,99.9,0.0,99.9,99.9,100.0
2025-05-22,20 - BRICK_20,Centro-Oeste,Vitaminas,605.75,0.0,605.75,605.75,100.0
2025-05-22,20 - BRICK_20,Sudeste,Generico,0.0,10444.86,10444.86,10444.86,0.0
2025-05-22,20 - BRICK_20,Sudeste,Vitaminas,677.93,0.0,677.93,677.93,100.0
2025-05-22,20 - BRICK_20,Sul,OTC,1540.2,0.0,1540.2,1540.2,100.0
2025-05-22,20 - BRICK_20,Sul,Vitaminas,1281.87,0.0,1281.87,1281.87,100.0
2025-05-22,21 - BRICK_21,Centro-Oeste,Higiene,10552.92,0.0,10552.92,10552.92,100.0
2025-05-22,21 - BRICK_21,Centro-Oeste,Vitaminas,43.51,0.0,43.51,43.51,100.0
2025-05-22,22 - BRICK_22,Sudeste,Generico,0.0,6085.4,6085.4,6085.4,0.0
2025-05-22,22 - BRICK_22,Sudeste,Higiene,3765.04,3472.55,7237.59,7237.59,52.02063117695255
2025-05-22,23 - BRICK_23,Centro-Oeste,Vitaminas,0.0,732.77,732.77,732.77,0.0
2025-05-22,23 - BRICK_23,Sudeste,Higiene,0.0,554.62,554.62,554.62,0.0
2025-05-22,24 - BRICK_24,Sudeste,Higiene,9746.76,0.0,9746.76,9746.76,100.0
2025-05-22,24 - BRICK_24,Sudeste,Vitaminas,477.59,0.0,477.59,477.59,100.0
2025-05-22,25 - BRICK_25,Sudeste,Generico,0.0,7689.51,7689.51,7689.51,0.0
2025-05-22,25 - BRICK_25,Sudeste,OTC,0.0,1814.6,1814.6,1814.6,0.0
2025-05-22,25 - BRICK_25,Sudeste,Vitaminas,2688.69,0.0,2688.69,2688.69,100.0
2025-05-22,25 - BRICK_25,Sul,Higiene,0.0,1913.1599999999999,1913.1599999999999,1913.1599999999999,0.0
2025-05-22,26 - BRICK_26,Sudeste,Higiene,0.0,1032.21,1032.21,1032.21,0.0
2025-05-22,26 - BRICK_26,Sul,OTC,6141.33,0.0,6141.33,6141.33,100.0
2025-05-22,26 - BRICK_26,Sul,Vitaminas,505.8,0.0,505.8,505.8,100.0
2025-05-22,27 - BRICK_27,Centro-Oeste,Higiene,0.0,824.19,824.19,824.19,0.0
2025-05-22,27 - BRICK_27,Sudeste,Generico,0.0,6144.02,6144.02,6144.02,0.0
2025-05-22,29 - BRICK_29,Centro-Oeste,Generico,11863.88,0.0,11863.88,11863.88,100.0
2025-05-22,29 - BRICK_29,Centro-Oeste,Higiene,12327.0,0.0,12327.0,12327.0,100.0
2025-05-22,29 - BRICK_29,Sudeste,Generico,7933.76,0.0,7933.76,7933.76,100.0
2025-05-22,30 - BRICK_30,Sul,OTC,0.0,17527.24,17527.24,17527.24,0.0
2025-05-22,31 - BRICK_31,Sul,Higiene,876.8,0.0,876.8,876.8,100.0
2025-05-22,31 - BRICK_31,Sul,Vitaminas,937.48,0.0,937.48,937.48,100.0
2025-05-22,32 - BRICK_32,Sudeste,Generico,6374.45,7884.0,14258.45,14258.45,44.7064723023891
2025-05-22,32 - BRICK_32,Sudeste,OTC,1515.66,0.0,1515.66,1515.66,100.0
2025-05-22,32 - BRICK_32,Sudeste,Vitaminas,4113.98,0.0,4113.98,4113.98,100.0
2025-05-22,32 - BRICK_32,Sul,Generico,0.0,7295.73,7295.73,7295.73,0.0
2025-05-22,33 - BRICK_33,Centro-Oeste,Higiene,6297.39,0.0,6297.39,6297.39,100.0
2025-05-22,33 - BRICK_33,Sul,Higiene,651.52,0.0,651.52,651.52,100.0
2025-05-22,34 - BRICK_34,Sul,Higiene,0.0,7411.5,7411.5,7411.5,0.0
2025-05-22,35 - BRICK_35,Centro-Oeste,Generico,11567.4,0.0,11567.4,11567.4,100.0
2025-05-22,35 - BRICK_35,Centro-Oeste,Higiene,0.0,1120.16,1120.16,1120.16,0.0
2025-05-22,35 - BRICK_35,Sudeste,Vitaminas,426.18,0.0,426.18,426.18,100.0
2025-05-22,35 - BRICK_35,Sul,Vitaminas,577.44,759.56,1337.0,1337.0,43.189229618549
2025-05-22,36 - BRICK_36,Centro-Oeste,Generico,10085.6,0.0,10085.6,10085.6,100.0
2025-05-22,36 - BRICK_36,Centro-Oeste,Higiene,407.11,0.0,407.11,407.11,100.0
2025-05-22,36 - BRICK_36,Centro-Oeste,OTC,23133.94,0.0,23133.94,23133.94,100.0
2025-05-22,36 - BRICK_36,Centro-Oeste,Vitaminas,7127.26,0.0,7127.26,7127.26,100.0
2025-05-22,36 - BRICK_36,Sul,Generico,0.0,0.0,0.0,0.0,0.0
2025-05-22,37 - BRICK_37,Sudeste,OTC,18943.61,0.0,18943.61,18943.61,100.0
2025-05-22,38 - BRICK_38,Centro-Oeste,Generico,8915.28,0.0,8915.28,8915.28,100.0
2025-05-22,38 - BRICK_38,Centro-Oeste,Higiene,9337.4,0.0,9337.4,9337.4,100.0
2025-05-22,38 - BRICK_38,Sudeste,Higiene,0.0,1226.16,1226.16,1226.16,0.0
2025-05-22,39 - BRICK_39,Centro-Oeste,Higiene,0.0,9550.5,9550.5,9550.5,0.0
2025-05-22,39 - BRICK_39,Centro-Oeste,Vitaminas,4560.45,0.0,4560.45,4560.45,100.0
2025-05-22,39 - BRICK_39,Sul,Generico,11374.02,0.0,11374.02,11374.02,100.0
2025-05-22,40 - BRICK_40,Centro-Oeste,Higiene,0.0,22834.2,22834.2,22834.2,0.0
2025-05-22,40 - BRICK_40,Sul,Higiene,671.42,0.0,671.42,671.42,100.0
2025-05-22,41 - BRICK_41,Centro-Oeste,Generico,1125.7,0.0,1125.7,1125.7,100.0
2025-05-22,41 - BRICK_41,Sudeste,Higiene,7116.56,0.0,7116.56,7116.56,100.0
2025-05-22,41 - BRICK_41,Sul,Generico,666.14,0.0,666.14,666.14,100.0
2025-05-22,42 - BRICK_42,Sudeste,Generico,0.0,513.26,513.26,513.26,0.0
2025-05-22,42 - BRICK_42,Sul,Vitaminas,421.98,441.64,863.62,863.62,48.8617679071814
2025-05-22,43 - BRICK_43,Centro-Oeste,Generico,0.0,8809.72,8809.72,8809.72,0.0
2025-05-22,43 - BRICK_43,Sudeste,Vitaminas,389.23,0.0,389.23,389.23,100.0
2025-05-22,43 - BRICK_43,Sul,Vitaminas,3212.83,0.0,3212.83,3212.83,100.0
2025-05-22,44 - BRICK_44,Sudeste,Generico,1215.25,0.0,1215.25,1215.25,100.0
2025-05-22,44 - BRICK_44,Sudeste,OTC,0.0,17595.55,17595.55,17595.55,0.0
2025-05-22,44 - BRICK_44,Sudeste,Vitaminas,4539.32,0.0,4539.32,4539.32,100.0
2025-05-22,44 - BRICK_44,Sul,Generico,9920.36,0.0,9920.36,9920.36,100.0
2025-05-22,44 - BRICK_44,Sul,OTC,22182.84,0.0,22182.84,22182.84,100.0
2025-05-22,44 - BRICK_44,Sul,Vitaminas,4836.33,0.0,4836.33,4836.33,100.0
2025-05-22,45 - BRICK_45,Centro-Oeste,Generico,11993.22,0.0,11993.22,11993.22,100.0
2025-05-22,45 - BRICK_45,Centro-Oeste,Higiene,706.88,0.0,706.88,706.88,100.0
2025-05-22,45 - BRICK_45,Centro-Oeste,Vitaminas,369.58,0.0,369.58,369.58,100.0
2025-05-22,45 - BRICK_45,Sul,Generico,9568.8,0.0,9568.8,9568.8,100.0
2025-05-22,46 - BRICK_46,Sul,Vitaminas,6501.26,0.0,6501.26,6501.26,100.0
2025-05-22,47 - BRICK_47,Centro-Oeste,Generico,0.0,11852.0,11852.0,11852.0,0.0
2025-05-22,47 - BRICK_47,Centro-Oeste,Higiene,8725.16,0.0,8725.16,8725.16,100.0
2025-05-22,47 - BRICK_47,Centro-Oeste,Vitaminas,0.0,279.75,279.75,279.75,0.0
2025-05-22,47 - BRICK_47,Sudeste,Vitaminas,0.0,7359.54,7359.54,7359.54,0.0
2025-05-22,48 - BRICK_48,Sudeste,Vitaminas,0.0,484.82,484.82,484.82,0.0
2025-05-22,49 - BRICK_49,Centro-Oeste,Generico,8900.94,0.0,8900.94,8900.94,100.0
2025-05-22,49 - BRICK_49,Centro-Oeste,Vitaminas,0.0,458.8,458.8,458.8,0.0
2025-05-22,49 - BRICK_49,Sul,Generico,9701.34,0.0,9701.34,9701.34,100.0
2025-05-22,49 - BRICK_49,Sul,OTC,0.0,23642.99,23642.99,23642.99,0.0
2025-05-22,5 - BRICK_5,Centro-Oeste,Higiene,7.08,0.0,7.08,7.08,100.0
2025-05-22,5 - BRICK_5,Centro-Oeste,Vitaminas,0.0,6352.2,6352.2,6352.2,0.0
2025-05-22,5 - BRICK_5,Sudeste,Generico,0.0,722.22,722.22,722.22,0.0
2025-05-22,5 - BRICK_5,Sul,Vitaminas,0.0,722.1,722.1,722.1,0.0
2025-05-22,6 - BRICK_6,Centro-Oeste,Generico,0.0,11875.29,11875.29,11875.29,0.0
2025-05-22,6 - BRICK_6,Centro-Oeste,Higiene,9349.26,0.0,9349.26,9349.26,100.0
2025-05-22,6 - BRICK_6,Sudeste,Higiene,0.0,11160.66,11160.66,11160.66,0.0
2025-05-22,6 - BRICK_6,Sul,Generico,93.64,0.0,93.64,93.64,100.0
2025-05-22,7 - BRICK_7,Centro-Oeste,Higiene,568.52,0.0,568.52,568.52,100.0
2025-05-22,7 - BRICK_7,Sudeste,Vitaminas,0.0,3638.65,3638.65,3638.65,0.0
2025-05-22,7 - BRICK_7,Sul,Higiene,9428.34,0.0,9428.34,9428.34,100.0
2025-05-22,8 - BRICK_8,Centro-Oeste,Higiene,10607.55,0.0,10607.55,10607.55,100.0
2025-05-22,8 - BRICK_8,Sudeste,OTC,1994.3,0.0,1994.3,1994.3,100.0
2025-05-22,8 - BRICK_8,Sudeste,Vitaminas,422.18,0.0,422.18,422.18,100.0
2025-05-22,9 - BRICK_9,Sudeste,Generico,10347.1,0.0,10347.1,10347.1,100.0
2025-05-22,9 - BRICK_9,Sudeste,Higiene,855.6,10652.28,11507.880000000001,11507.880000000001,7.434905473466877
2025-05-22,9 - BRICK_9,Sudeste,OTC,13775.08,14824.64,28599.72,28599.72,48.165086930921
2025-05-22,9 - BRICK_9,Sudeste,Vitaminas,7853.55,0.0,7853.55,7853.55,100.0
2025-05-22,9 - BRICK_9,Sul,Higiene,9343.15,0.0,9343.15,9343.15,100.0
2025-05-22,9 - BRICK_9,Sul,Vitaminas,0.0,496.04,496.04,496.04,0.0
2025-05-23,1 - BRICK_1,Centro-Oeste,Vitaminas,0.0,552.56,552.56,552.56,0.0
2025-05-23,1 - BRICK_1,Sul,Generico,11440.42,0.0,11440.42,11440.42,100.0
2025-05-23,1 - BRICK_1,Sul,Higiene,0.0,12306.55,12306.55,12306.55,0.0
2025-05-23,10 - BRICK_10,Centro-Oeste,Higiene,0.0,562.92,562.92,562.92,0.0
2025-05-23,10 - BRICK_10,Centro-Oeste,Vitaminas,0.0,9932.72,9932.72,9932.72,0.0
2025-05-23,10 - BRICK_10,Sudeste,Higiene,5054.030000000001,0.0,5054.030000000001,5054.030000000001,100.0
2025-05-23,10 - BRICK_10,Sudeste,Vitaminas,416.68,0.0,416.68,416.68,100.0
2025-05-23,10 - BRICK_10,Sul,Vitaminas,7004.76,0.0,7004.76,7004.76,100.0
2025-05-23,11 - BRICK_11,Sudeste,Higiene,670.98,0.0,670.98,670.98,100.0
2025-05-23,11 - BRICK_11,Sudeste,OTC,94.17,0.0,94.17,94.17,100.0
2025-05-23,11 - BRICK_11,Sudeste,Vitaminas,0.0,4946.38,4946.38,4946.38,0.0
2025-05-23,12 - BRICK_12,Centro-Oeste,OTC,1594.28,0.0,1594.28,1594.28,100.0
2025-05-23,12 - BRICK_12,Sudeste,Higiene,0.0,395.28,395.28,395.28,0.0
2025-05-23,13 - BRICK_13,Sul,Generico,7230.6,0.0,7230.6,7230.6,100.0
2025-05-23,14 - BRICK_14,Sul,Generico,13257.92,0.0,13257.92,13257.92,100.0
2025-05-23,16 - BRICK_16,Sul,Generico,7918.44,0.0,7918.44,7918.44,100.0
2025-05-23,16 - BRICK_16,Sul,OTC,0.0,14610.12,14610.12,14610.12,0.0
2025-05-23,17 - BRICK_17,Centro-Oeste,OTC,0.0,1198.32,1198.32,1198.32,0.0
2025-05-23,17 - BRICK_17,Sudeste,Higiene,0.0,13837.04,13837.04,13837.04,0.0
2025-05-23,17 - BRICK_17,Sudeste,OTC,18283.68,47218.43,65502.11,65502.11,27.913116081298757
2025-05-23,17 - BRICK_17,Sudeste,Vitaminas,856.92,0.0,856.92,856.92,100.0
2025-05-23,17 - BRICK_17,Sul,Generico,0.0,9845.6,9845.6,9845.6,0.0
2025-05-23,18 - BRICK_18,Centro-Oeste,OTC,0.0,1540.74,1540.74,1540.74,0.0
2025-05-23,18 - BRICK_18,Centro-Oeste,Vitaminas,5422.780000000001,5.96,5428.740000000001,5428.740000000001,99.890213935462
2025-05-23,18 - BRICK_18,Sudeste,Vitaminas,447.7,338.37,786.0699999999999,786.0699999999999,56.95421527344894
2025-05-23,19 - BRICK_19,Sudeste,Vitaminas,3430.41,0.0,3430.41,3430.41,100.0
2025-05-23,2 - BRICK_2,Sudeste,Generico,116.05,0.0,116.05,116.05,100.0
2025-05-23,2 - BRICK_2,Sudeste,Higiene,0.0,11203.4,11203.4,11203.4,0.0
2025-05-23,20 - BRICK_20,Sul,Higiene,6740.1,0.0,6740.1,6740.1,100.0
2025-05-23,20 - BRICK_20,Sul,Vitaminas,0.0,6335.31,6335.31,6335.31,0.0
2025-05-23,22 - BRICK_22,Centro-Oeste,Vitaminas,526.07,0.0,526.07,526.07,100.0
2025-05-23,22 - BRICK_22,Sudeste,Higiene,0.0,715.2,715.2,715.2,0.0
2025-05-23,23 - BRICK_23,Centro-Oeste,Generico,10962.77,0.0,10962.77,10962.77,100.0
2025-05-23,23 - BRICK_23,Centro-Oeste,OTC,0.0,1939.5,1939.5,1939.5,0.0
2025-05-23,23 - BRICK_23,Sudeste,Higiene,840.44,12524.6,13365.04,13365.04,6.288346312468948
2025-05-23,24 - BRICK_24,Sudeste,Vitaminas,0.0,673.23,673.23,673.23,0.0
2025-05-23,25 - BRICK_25,Centro-Oeste,Higiene,6458.56,0.0,6458.56,6458.56,100.0
2025-05-23,25 - BRICK_25,Sudeste,Vitaminas,6048.030000000001,488.57,6536.6,6536.6,92.52562494263074
2025-05-23,27 - BRICK_27,Centro-Oeste,Higiene,10885.75,0.0,10885.75,10885.75,100.0
2025-05-23,29 - BRICK_29,Centro-Oeste,OTC,18804.2,0.0,18804.2,18804.2,100.0
2025-05-23,29 - BRICK_29,Sul,Higiene,1846.87,0.0,1846.87,1846.87,100.0
2025-05-23,29 - BRICK_29,Sul,Vitaminas,0.0,289.37,289.37,289.37,0.0
2025-05-23,3 - BRICK_3,Sudeste,Higiene,582.16,0.0,582.16,582.16,100.0
2025-05-23,30 - BRICK_30,Centro-Oeste,Vitaminas,0.0,543.77,543.77,543.77,0.0
2025-05-23,30 - BRICK_30,Sul,Generico,8780.2,0.0,8780.2,8780.2,100.0
2025-05-23,30 - BRICK_30,Sul,Higiene,10373.68,0.0,10373.68,10373.68,100.0
2025-05-23,30 - BRICK_30,Sul,Vitaminas,540.83,0.0,540.83,540.83,100.0
2025-05-23,32 - BRICK_32,Sudeste,Higiene,0.0,690.64,690.64,690.64,0.0
2025-05-23,32 - BRICK_32,Sudeste,OTC,1406.85,0.0,1406.85,1406.85,100.0
2025-05-23,32 - BRICK_32,Sudeste,Vitaminas,1134.98,0.0,1134.98,1134.98,100.0
2025-05-23,33 - BRICK_33,Centro-Oeste,Generico,0.0,10170.3,10170.3,10170.3,0.0
2025-05-23,33 - BRICK_33,Sul,Generico,9394.32,0.0,9394.32,9394.32,100.0
2025-05-23,33 - BRICK_33,Sul,OTC,1629.75,0.0,1629.75,1629.75,100.0
2025-05-23,34 - BRICK_34,Sudeste,Higiene,1072.56,0.0,1072.56,1072.56,100.0
2025-05-23,35 - BRICK_35,Centro-Oeste,Vitaminas,0.0,3857.93,3857.93,3857.93,0.0
2025-05-23,35 - BRICK_35,Sudeste,Higiene,357.9,0.0,357.9,357.9,100.0
2025-05-23,35 - BRICK_35,Sudeste,OTC,0.0,16185.28,16185.28,16185.28,0.0
2025-05-23,36 - BRICK_36,Centro-Oeste,Generico,10384.83,0.0,10384.83,10384.83,100.0
2025-05-23,36 - BRICK_36,Centro-Oeste,Vitaminas,0.0,5194.56,5194.56,5194.56,0.0
2025-05-23,36 - BRICK_36,Sul,Generico,1159.83,0.0,1159.83,1159.83,100.0
2025-05-23,37 - BRICK_37,Sul,Higiene,0.0,9556.62,9556.62,9556.62,0.0
2025-05-23,37 - BRICK_37,Sul,Vitaminas,464.5,0.0,464.5,464.5,100.0
2025-05-23,38 - BRICK_38,Sudeste,OTC,16748.7,0.0,16748.7,16748.7,100.0
2025-05-23,39 - BRICK_39,Centro-Oeste,Higiene,993.0,0.0,993.0,993.0,100.0
2025-05-23,39 - BRICK_39,Centro-Oeste,Vitaminas,622.0,0.0,622.0,622.0,100.0
2025-05-23,39 - BRICK_39,Sul,Higiene,0.0,958.9,958.9,958.9,0.0
2025-05-23,40 - BRICK_40,Centro-Oeste,Generico,10525.25,0.0,10525.25,10525.25,100.0
2025-05-23,40 - BRICK_40,Centro-Oeste,OTC,17851.25,0.0,17851.25,17851.25,100.0
2025-05-23,40 - BRICK_40,Centro-Oeste,Vitaminas,471.41,0.0,471.41,471.41,100.0
2025-05-23,40 - BRICK_40,Sudeste,OTC,0.0,134.56,134.56,134.56,0.0
2025-05-23,40 - BRICK_40,Sul,Vitaminas,0.0,2758.28,2758.28,2758.28,0.0
2025-05-23,41 - BRICK_41,Sudeste,Higiene,0.0,1186.2,1186.2,1186.2,0.0
2025-05-23,41 - BRICK_41,Sudeste,Vitaminas,33.12,4564.16,4597.28,4597.28,0.7204259910207775
2025-05-23,42 - BRICK_42,Sul,Higiene,0.0,5721.02,5721.02,5721.02,0.0
2025-05-23,42 - BRICK_42,Sul,OTC,13936.71,0.0,13936.71,13936.71,100.0
2025-05-23,43 - BRICK_43,Sudeste,Vitaminas,0.0,7763.24,7763.24,7763.24,0.0
2025-05-23,44 - BRICK_44,Sudeste,Higiene,0.0,6693.8,6693.8,6693.8,0.0
2025-05-23,44 - BRICK_44,Sudeste,OTC,0.0,1239.36,1239.36,1239.36,0.0
2025-05-23,44 - BRICK_44,Sul,Generico,9619.68,0.0,9619.68,9619.68,100.0
2025-05-23,44 - BRICK_44,Sul,Higiene,9363.15,0.0,9363.15,9363.15,100.0
2025-05-23,44 - BRICK_44,Sul,Vitaminas,0.0,74.36,74.36,74.36,0.0
2025-05-23,45 - BRICK_45,Centro-Oeste,Generico,0.0,11229.89,11229.89,11229.89,0.0
2025-05-23,45 - BRICK_45,Sudeste,OTC,25571.37,0.0,25571.37,25571.37,100.0
2025-05-23,45 - BRICK_45,Sul,Generico,10492.1,0.0,10492.1,10492.1,100.0
2025-05-23,45 - BRICK_45,Sul,Higiene,7642.04,0.0,7642.04,7642.04,100.0
2025-05-23,45 - BRICK_45,Sul,Vitaminas,491.93,6045.8,6537.7300000000005,6537.7300000000005,7.524477150325877
2025-05-23,46 - BRICK_46,Sudeste,Generico,659.42,0.0,659.42,659.42,100.0
2025-05-23,46 - BRICK_46,Sudeste,Higiene,3760.93,0.0,3760.93,3760.93,100.0
2025-05-23,46 - BRICK_46,Sudeste,Vitaminas,0.0,7116.34,7116.34,7116.34,0.0
2025-05-23,46 - BRICK_46,Sul,Vitaminas,0.0,5810.76,5810.76,5810.76,0.0
2025-05-23,47 - BRICK_47,Sudeste,OTC,2316.64,0.0,2316.64,2316.64,100.0
2025-05-23,47 - BRICK_47,Sul,OTC,2001.6,0.0,2001.6,2001.6,100.0
2025-05-23,48 - BRICK_48,Sudeste,OTC,0.0,13179.84,13179.84,13179.84,0.0
2025-05-23,49 - BRICK_49,Centro-Oeste,Vitaminas,0.0,2932.42,2932.42,2932.42,0.0
2025-05-23,49 - BRICK_49,Sul,Generico,1013.95,0.0,1013.95,1013.95,100.0
2025-05-23,49 - BRICK_49,Sul,Higiene,0.0,845.28,845.28,845.28,0.0
2025-05-23,5 - BRICK_5,Centro-Oeste,Generico,14960.58,0.0,14960.58,14960.58,100.0
